Horodateur,Date de l'observation,Nom de l'observateur,Zone d'observation,Zone d'observation,Ordre,Famille,Genre,Espèce,Nombre,Sexe,Lien URL de l'image,Fiche technique,Remaques
17/07/2014 23:14:08,13/07/2014,Tifaeris,D9,,Odonates,Libellulidae,Orthetrum,Orthétrum réticulé (Orthetrum cancellatum),1,,http://tifaeris.files.wordpress.com/2014/04/orthc3a9trum-rc3a9ticulc3a93.jpg,http://tifaeris.wordpress.com/insectes/odonates/orthetrum-reticule/,
17/07/2014 23:15:59,13/07/2014,Tifaeris,D8,,Hyménoptères,Gasteruptiidae,Gasteruption,-,1,Femelle,http://tifaeris.files.wordpress.com/2013/06/gasteruption-sp1.jpg?w=1200&h=,http://tifaeris.wordpress.com/insectes/hymenopteres/gasteruption-genre/,
17/07/2014 23:18:10,13/07/2014,Tifaeris,D8,,Diptères,Tachinidae,Cylindromyia,Cylindromyia bicolor,1,,http://tifaeris.files.wordpress.com/2013/06/cylindromyia-bicolor1.jpg,http://tifaeris.wordpress.com/insectes/dipteres/cylindromyia-bicolor/,
17/07/2014 23:19:13,13/07/2014,Tifaeris,B9,,Lépidoptères,Nymphalidae,Pararge,Tircis (Pararge aegeria),1,,http://tifaeris.files.wordpress.com/2013/06/tircis5.jpg,http://tifaeris.wordpress.com/insectes/lepidopteres/rhopaloceres-de-jour/tircis/,
17/07/2014 23:20:22,13/07/2014,Tifaeris,B6,,Odonates,Platycnemididae,Platycnemis,Pennipatte bleuâtre (Platycnemis pennipes),1,Mâle,http://tifaeris.files.wordpress.com/2013/07/pennipatte-bleuc3a2tre4.jpg,http://tifaeris.wordpress.com/insectes/odonates/pennipatte-bleuatre/,
17/07/2014 23:22:23,13/07/2014,Tifaeris,B6,,Coléoptères,Curculionidae,Cionus,Cionus tuberculosus,1,,http://tifaeris.files.wordpress.com/2014/07/cionus-tuberculosus-2.jpg,http://tifaeris.wordpress.com/insectes/coleopteres/cionus-tuberculosus/,
17/07/2014 23:23:53,13/07/2014,Tifaeris,F5,,Lépidoptères,Yponomeutidae,Yponomeuta,Yponomeuta malinellus/padella/cagnagella,1,,http://tifaeris.files.wordpress.com/2014/06/yponomeuta-malinellus-padella-cagnagella1.jpg,http://tifaeris.wordpress.com/insectes/lepidopteres/heteroceres-de-nuit/yponomeuta-malinelluspadellacagnagella/,
17/07/2014 23:27:21,13/07/2014,Tifaeris,D7,,Odonates,Libellulidae,Crocothemis,Crocothémis écarlate (Crocothemis erythraea),1,Femelle,http://tifaeris.files.wordpress.com/2013/05/crocothc3a9mis-c3a9carlate4.jpg,http://tifaeris.wordpress.com/insectes/odonates/crocothemis-ecarlate/,
25/07/2014 22:12:28,13/07/2014,milvus09,C9,,Odonates,Libellulidae,Orthetrum,Orthétrum réticulé (Orthetrum cancellatum),1,,https://www.flickr.com/photos/milvus09/14489300450/,http://tifaeris.wordpress.com/insectes/odonates/orthetrum-reticule/,
12/07/2014 23:59:04,12/07/2014,Tifaeris,C9,,Lépidoptères,Nymphalidae,Lasiommata,Mégère (Lasiommata megera),1,Mâle,https://tifaeris.files.wordpress.com/2013/07/mc3a9gc3a8re-e29982.jpg,http://tifaeris.wordpress.com/insectes/lepidopteres/rhopaloceres-de-jour/megere/,
13/07/2014 00:01:26,12/07/2014,Tifaeris,D9,,Lépidoptères,Hesperiidae,Ochlodes,Sylvaine (Ochlodes sylvanus),1,Femelle,https://tifaeris.files.wordpress.com/2013/07/sylvaine.jpg,http://tifaeris.wordpress.com/insectes/lepidopteres/rhopaloceres-de-jour/sylvaine/,
13/07/2014 00:07:51,12/07/2014,Tifaeris,D8,,Odonates,Libellulidae,Orthetrum,Orthétrum à stylets blancs (Orthetrum albistylum),1,Femelle,http://tifaeris.files.wordpress.com/2013/07/orthc3a9trum-c3a0-stylets-blancs.jpg,http://tifaeris.wordpress.com/insectes/odonates/orthetrum-a-stylets-blancs/,
12/07/2014 02:00:26,08/07/2014,Marie-Line D09,I4,,Odonates,Aeshnidae,Anax,Anax empereur (Anax imperator),NC,Femelle,https://www.flickr.com/photos/marielined09/14426268997/,http://tifaeris.wordpress.com/insectes/odonates/anax-empereur/,En ponte
12/07/2014 02:02:28,08/07/2014,Marie-Line D09,D19,,Lépidoptères,Nymphalidae,Aglais,Petite tortue (Aglais urticae),NC,,https://www.flickr.com/photos/marielined09/14610592484/,http://tifaeris.wordpress.com/insectes/lepidopteres/rhopaloceres-de-jour/petite-tortue/,
12/07/2014 02:08:15,08/07/2014,Marie-Line D09,H6,,Lépidoptères,Lycaenidae,Polyommatus,Azuré commun (Polyommatus icarus),2,,https://www.flickr.com/photos/marielined09/14426269217/,http://tifaeris.wordpress.com/insectes/lepidopteres/rhopaloceres-de-jour/azure-commun/,
12/07/2014 01:37:35,06/07/2014,M@P31,B8,,Odonates,Calopterygidae,Calopteryx,Caloptéryx hémorroïdal (Calopteryx haemorrhoidalis),NC,,,http://tifaeris.wordpress.com/insectes/odonates/calopteryx-hemorroidal/,
12/07/2014 01:39:46,06/07/2014,M@P31,B8,,Odonates,Calopterygidae,Calopteryx,Caloptéryx occitan (Calopteryx xanthostoma),NC,,,http://tifaeris.wordpress.com/insectes/odonates/calopteryx-occitan/,
12/07/2014 01:42:03,06/07/2014,M@P31,B9,,Coléoptères,Scarabaeidae,Hoplia,Hoplie bleue (Hoplia coeruela),Environ 8,,https://www.flickr.com/photos/77694144@N06/14401358668/,http://tifaeris.wordpress.com/insectes/coleopteres/hoplie-bleue/,
01/07/2015 00:00:08,27/06/2015,Tifaeris,C9,,Coléoptères,Cerambycidae,Stictoleptura,Lepture porte-cœur (Stictoleptura cordigera),1,,,https://tifaeris.wordpress.com/insectes/coleopteres/lepture-porte-coeur/,
12/07/2014 01:46:29,06/07/2014,M@P31,I12,,Odonates,Libellulidae,Crocothemis,Crocothémis écarlate (Crocothemis erythraea),NC,,,http://tifaeris.wordpress.com/insectes/odonates/crocothemis-ecarlate/,
12/07/2014 01:48:22,05/07/2014,Tifaeris,H23,,Coléoptères,Oedemeridae,Oedemera,Oedémère noble (Oedemera nobilis),1,Mâle,http://tifaeris.files.wordpress.com/2013/05/oedc3a9mc3a8re-noble7.jpg,http://tifaeris.wordpress.com/insectes/coleopteres/oedemere-noble/,
12/07/2014 01:51:15,05/07/2014,Tifaeris,H23,,Hémiptères,Pentatomidae,Piezodorus,Punaise des genêts (Piezodorus lituratus),1,,http://tifaeris.files.wordpress.com/2014/05/punaise-des-genc3aats1.jpg,http://tifaeris.wordpress.com/insectes/hemipteres/punaise-des-genets/,
12/07/2014 01:53:44,05/07/2014,Tifaeris,H23,,Araignées,Philodromidae,Tibellus,-,1,,http://tifaeris.files.wordpress.com/2014/04/tibellus-sp-22.jpg,http://tifaeris.wordpress.com/arachnides-2/arachnides/tibellus-genre/,
12/07/2014 01:56:46,05/07/2014,Tifaeris,C9,,Lépidoptères,Papilionidae,Papilio,Machaon (Papilio machaon),1,,http://tifaeris.files.wordpress.com/2014/07/chenille-de-machaon.jpg,http://tifaeris.wordpress.com/insectes/lepidopteres/rhopaloceres-de-jour/machaon/,Chenille
12/07/2014 14:58:11,05/07/2014,dulinxavier,H23,,Araignées,Araneidae,Neoscona,Epeire fougère (Neoscona adianta),1,,https://www.flickr.com/photos/125185017@N04/14412436737/,http://tifaeris.wordpress.com/arachnides-2/arachnides/epeire-fougere/,
12/07/2014 15:00:04,05/07/2014,Tifaeris,H23,,Araignées,Araneidae,Nuctenea,Epeire des fissures (Nuctenea umbratica),2,,http://tifaeris.files.wordpress.com/2014/05/epeire-des-fissures-3.jpg,http://tifaeris.wordpress.com/arachnides-2/arachnides/epeire-des-fissures/,De nuit
12/07/2014 15:01:36,05/07/2014,Tifaeris,H23,,Lépidoptères,Noctuidae,Acontia,Arlequinette jaune (Acontia (Emmelia) trabealis),1,,https://tifaeris.files.wordpress.com/2014/07/arlequinette-jaune.jpg,http://tifaeris.wordpress.com/insectes/lepidopteres/heteroceres-de-nuit/arlequinette-jaune/,De nuit
12/07/2014 15:02:37,05/07/2014,Tifaeris,H23,,Lépidoptères,Noctuidae,Dysgonia,Passagère (Dysgonia algira),1,,https://tifaeris.files.wordpress.com/2014/07/passagc3a8re-2.jpg,http://tifaeris.wordpress.com/insectes/lepidopteres/heteroceres-de-nuit/passagere/,De nuit
12/07/2014 01:31:56,03/07/2014,sol.jeanmichel,I12,,Odonates,Libellulidae,Orthetrum,Orthétrum à stylets blancs (Orthetrum albistylum),NC,,https://www.flickr.com/photos/123992327@N07/14387507848/,http://tifaeris.wordpress.com/insectes/odonates/orthetrum-a-stylets-blancs/,
12/07/2014 01:35:10,03/07/2014,sol.jeanmichel,I12,,Odonates,Calopterygidae,Calopteryx,Caloptéryx occitan (Calopteryx xanthostoma),NC,,https://www.flickr.com/photos/123992327@N07/14594212663/,http://tifaeris.wordpress.com/insectes/odonates/calopteryx-occitan/,
12/07/2014 14:51:28,03/07/2014,danychou,J14,,Lépidoptères,Lycaenidae,Polyommatus,Azuré commun (Polyommatus icarus),1,,,http://tifaeris.wordpress.com/insectes/lepidopteres/rhopaloceres-de-jour/azure-commun/,
12/07/2014 14:53:18,03/07/2014,danychou,J14,,Diptères,Chaoboridae,Chaoborus,Chaoborus crystallinus,1,,,-,
12/07/2014 14:54:42,03/07/2014,danychou,J14,,Hémiptères,Miridae,Adelphocoris,Adelphocoris vandalicus ,1,,,-,
02/07/2014 21:44:55,29/06/2014,Christophe RAMOS,C9,,Lépidoptères,Papilionidae,Papilio,Machaon (Papilio machaon),1,,https://www.flickr.com/photos/christophe-ramos/14556727661/,-,Chenille
01/07/2014 21:12:40,28/06/2014,JFB31,D7,,Coléoptères,Scarabaeidae,Hoplia,Hoplie bleue (Hoplia coeruela),NC,Mâle,https://www.flickr.com/photos/51926183@N07/14523109021/,http://tifaeris.wordpress.com/insectes/coleopteres/hoplie-bleue/,
01/07/2014 21:14:38,28/06/2014,JFB31,H12,,Odonates,Libellulidae,Orthetrum,Orthétrum à stylets blancs (Orthetrum albistylum),NC,Mâle,https://www.flickr.com/photos/51926183@N07/14340612097/,http://tifaeris.wordpress.com/insectes/odonates/orthetrum-a-stylets-blancs/,
01/07/2014 21:38:46,28/06/2014,sol.jeanmichel,F27,,Lépidoptères,Nymphalidae,Melanargia,Demi-deuil (Melanargia galathea),NC,,https://www.flickr.com/photos/123992327@N07/14359469969/,http://tifaeris.wordpress.com/insectes/lepidopteres/rhopaloceres-de-jour/demi-deuil/,
01/07/2014 21:56:17,28/06/2014,Tifaeris,G10,,Odonates,Libellulidae,Orthetrum,Orthétrum à stylets blancs (Orthetrum albistylum),2,,https://www.flickr.com/photos/tifaeris/14537955655/,http://tifaeris.wordpress.com/insectes/odonates/orthetrum-a-stylets-blancs/,Accouplement
01/07/2014 21:58:05,28/06/2014,Tifaeris,I13,,Odonates,Libellulidae,Orthetrum,Orthétrum à stylets blancs (Orthetrum albistylum),1,Mâle,https://tifaeris.files.wordpress.com/2013/07/orthc3a9trum-c3a0-stylet-blanc-3.jpg,http://tifaeris.wordpress.com/insectes/odonates/orthetrum-a-stylets-blancs/,
01/07/2014 21:42:10,27/06/2014,Marie-Line D09,H6,,Odonates,Coenagrionidae,Erythromma,Naïade au corps vert (Erythromma viridulum),2,,https://www.flickr.com/photos/marielined09/14530629401/,http://tifaeris.wordpress.com/insectes/odonates/naiade-au-corps-vert/,Accouplement
01/07/2014 21:44:03,27/06/2014,Marie-Line D09,H6,,Odonates,Coenagrionidae,Erythromma,Naïade aux yeux bleus (Erythromma lindenii),NC,,https://www.flickr.com/photos/marielined09/14347439558/,-,
01/07/2014 21:47:45,27/06/2014,Marie-Line D09,H6,,Odonates,Libellulidae,Orthetrum,Orthétrum à stylets blancs (Orthetrum albistylum),2,,https://www.flickr.com/photos/marielined09/14561623293/,http://tifaeris.wordpress.com/insectes/odonates/orthetrum-a-stylets-blancs/,Accouplement
01/07/2014 21:49:59,27/06/2014,Marie-Line D09,B9,,Coléoptères,Scarabaeidae,Hoplia,Hoplie bleue (Hoplia coeruela),10aine,,https://www.flickr.com/photos/marielined09/14347438838/,http://tifaeris.wordpress.com/insectes/coleopteres/hoplie-bleue/,
01/07/2014 21:53:53,27/06/2014,Marie-Line D09,C10,,Odonates,Calopterygidae,Calopteryx,Caloptéryx hémorroïdal (Calopteryx haemorrhoidalis),NC,,https://www.flickr.com/photos/marielined09/14545351213/,tifaeris.wordpress.com/insectes/odonates/calopteryx-hemorroidal/,
01/07/2014 21:54:37,27/06/2014,Marie-Line D09,C10,,Odonates,Calopterygidae,Calopteryx,Caloptéryx vierge (Calopteryx virgo),NC,,https://www.flickr.com/photos/marielined09/14524189222/,-,
01/07/2014 21:18:09,25/06/2014,Elissia22,C6,,Lépidoptères,Nymphalidae,Polygonia,Robert-le-diable (Polygonia c-album),1,,,http://tifaeris.wordpress.com/insectes/lepidopteres/rhopaloceres-de-jour/robert-le-diable/,
01/07/2014 21:19:47,25/06/2014,Elissia22,B6,,Coléoptères,Scarabaeidae,Hoplia,Hoplie bleue (Hoplia coeruela),1,Mâle,http://tifaeris.wordpress.com/insectes/coleopteres/hoplie-bleue/,http://tifaeris.wordpress.com/insectes/coleopteres/hoplie-bleue/,
01/07/2014 21:22:33,25/06/2014,Elissia22,B6,,Lépidoptères,Nymphalidae,Melanargia,Demi-deuil (Melanargia galathea),NC,,,http://tifaeris.wordpress.com/insectes/lepidopteres/rhopaloceres-de-jour/demi-deuil/,
01/07/2014 21:24:32,25/06/2014,Elissia22,B6,,Lépidoptères,Nymphalidae,Pararge,Tircis (Pararge aegeria),NC,,,http://tifaeris.wordpress.com/insectes/lepidopteres/rhopaloceres-de-jour/tircis/,
01/07/2014 21:25:54,25/06/2014,Elissia22,E5,,Lépidoptères,Yponomeutidae,Yponomeuta,Yponomeuta malinellus/padella/cagnagella,1,,,http://tifaeris.wordpress.com/insectes/lepidopteres/heteroceres-de-nuit/yponomeuta-malinelluspadellacagnagella/,
01/07/2014 21:28:03,25/06/2014,Elissia22,D7,,Odonates,Libellulidae,Orthetrum,Orthétrum réticulé (Orthetrum cancellatum),1,,,http://tifaeris.wordpress.com/insectes/odonates/orthetrum-reticule/,
01/07/2014 21:30:14,25/06/2014,Elissia22,D7,,Coléoptères,Chrysomelidae,Oulema,-,1,,,-,
01/07/2014 21:32:19,25/06/2014,Elissia22,D7,,Lépidoptères,Hesperiidae,Ochlodes,Sylvaine (Ochlodes sylvanus),1,,,http://tifaeris.wordpress.com/insectes/lepidopteres/rhopaloceres-de-jour/sylvaine/,
01/07/2014 21:34:25,25/06/2014,Elissia22,E5,,Lépidoptères,Thyrididae,Thyris,Sphinx pygmée (Thyris fenestrella),1,,https://www.flickr.com/photos/oiseaux_elissia/14545594863/,-,
25/06/2014 21:33:13,20/06/2014,Pierre Crétu,C21,,Lépidoptères,Nymphalidae,Melanargia,Demi-deuil (Melanargia galathea),4,,https://www.flickr.com/photos/pierre-cretu-photonat/14291840247/,http://tifaeris.wordpress.com/insectes/lepidopteres/rhopaloceres-de-jour/demi-deuil/,
20/06/2014 22:50:07,19/06/2014,sylvainr09,E11,,Orthoptères,Acrididae,Omocestus,Criquet noir ébène (Omocestus rufipes),NC,,,http://tifaeris.wordpress.com/insectes/orthopteres/criquet-noir-ebene/,Stridulations
20/06/2014 22:52:25,19/06/2014,sylvainr09,E11,,Orthoptères,Acrididae,Chorthippus,Criquet duettiste (Chorthippus brunneus),NC,,,-,Stridulations
20/06/2014 22:57:23,19/06/2014,sylvainr09,E11,,Orthoptères,Trigonidiidae,Pteronemobius,Grillon des marais (Pteronemobius heydenii),NC,,,-,Stridulations
20/06/2014 23:00:26,19/06/2014,sylvainr09,F4,,Orthoptères,Gryllidae,Tartarogryllus,Grillon bordelais (Tartarogryllus bordigalensis),NC,,,-,Stridulations
20/06/2014 23:01:19,19/06/2014,sylvainr09,F4,,Orthoptères,Gryllidae,Gryllus,Grillon champêtre (Gryllus campestris),NC,,,-,Stridulations
25/06/2014 21:45:26,16/06/2014,Marie-Line D09,C10,,Odonates,Calopterygidae,Calopteryx,Caloptéryx hémorroïdal (Calopteryx haemorrhoidalis),NC,Mâle,https://www.flickr.com/photos/marielined09/14293173707/,http://tifaeris.wordpress.com/insectes/odonates/calopteryx-hemorroidal/,
25/06/2014 21:46:14,16/06/2014,Marie-Line D09,C10,,Odonates,Calopterygidae,Calopteryx,Caloptéryx hémorroïdal (Calopteryx haemorrhoidalis),NC,Femelle,https://www.flickr.com/photos/marielined09/14284474209/,http://tifaeris.wordpress.com/insectes/odonates/calopteryx-hemorroidal/,
25/06/2014 21:48:28,16/06/2014,Marie-Line D09,C10,,Odonates,Calopterygidae,Calopteryx,Caloptéryx vierge (Calopteryx virgo),NC,Mâle,https://www.flickr.com/photos/marielined09/14471091825/,-,
25/06/2014 21:51:37,16/06/2014,Marie-Line D09,F6,,Odonates,Calopterygidae,Calopteryx,Caloptéryx hémorroïdal (Calopteryx haemorrhoidalis),NC,Femelle,https://www.flickr.com/photos/marielined09/14284482260/,tifaeris.wordpress.com/insectes/odonates/calopteryx-hemorroidal/,
25/06/2014 21:55:26,16/06/2014,Marie-Line D09,F6,,Odonates,Libellulidae,Libellula,Libellule déprimée (Libellula depressa),NC,Mâle,,http://tifaeris.wordpress.com/insectes/odonates/libellule-deprimee/,
25/06/2014 21:58:29,16/06/2014,Marie-Line D09,C15,,Lépidoptères,Nymphalidae,Maniola,Myrtil (Maniola jurtina),2,,https://www.flickr.com/photos/marielined09/14471057435/,-,Accouplement
25/06/2014 21:36:44,14/06/2014,sol.jeanmichel,I12,,Odonates,Platycnemididae,Platycnemis,Pennipatte bleuâtre (Platycnemis pennipes),NC,,https://www.flickr.com/photos/123992327@N07/14488164351/,http://tifaeris.wordpress.com/insectes/odonates/pennipatte-bleuatre/,
25/06/2014 21:38:27,14/06/2014,sol.jeanmichel,I12,,Odonates,Coenagrionidae,Ischnura,Ischnure élégante (Ischnura elegans),NC,,https://www.flickr.com/photos/123992327@N07/14434164295/,http://tifaeris.wordpress.com/insectes/odonates/ischnure-elegante/,
25/06/2014 22:02:38,13/06/2014,danychou,K5,,Odonates,Coenagrionidae,Ischnura,Ischnure élégante (Ischnura elegans),1,,https://www.flickr.com/photos/36046278@N02/14256440569/,http://tifaeris.wordpress.com/insectes/odonates/ischnure-elegante/,
25/06/2014 22:07:26,13/06/2014,danychou,K5,,Coléoptères,Cantharidae,Rhagonycha,Téléphore fauve (Rhagonycha fulva),1,,https://www.flickr.com/photos/36046278@N02/14414503015/,http://tifaeris.wordpress.com/insectes/coleopteres/telephore-fauve/,
13/06/2014 22:07:36,12/06/2014,sylvainr09,E19,,Orthoptères,Trigonidiidae,Pteronemobius,Grillon des marais (Pteronemobius heydenii),NC,,,-,
13/06/2014 22:09:06,12/06/2014,sylvainr09,C21,,Orthoptères,Gryllidae,Gryllus,Grillon champêtre (Gryllus campestris),NC,,,-,
13/06/2014 22:10:02,12/06/2014,sylvainr09,F12,,Orthoptères,Trigonidiidae,Pteronemobius,Grillon des marais (Pteronemobius heydenii),NC,,,-,
10/06/2014 21:46:04,10/06/2014,sylvainr09,E12,,Orthoptères,Gryllidae,Pteronemobius,Grillon des marais (Pteronemobius heydenii),NC,,,-,Stridulations
25/06/2014 21:42:15,09/06/2014,sol.jeanmichel,F27,,Lépidoptères,Pieridae,Pieris,Piéride du chou (Pieris brassicae),NC,,https://www.flickr.com/photos/123992327@N07/14240299400/,http://tifaeris.wordpress.com/insectes/lepidopteres/rhopaloceres-de-jour/pieride-du-chou/,
10/06/2014 21:54:36,08/06/2014,Tifaeris,B9,,Odonates,Calopterygidae,Calopteryx,Caloptéryx hémorroïdal (Calopteryx haemorrhoidalis),1,Mâle,http://tifaeris.files.wordpress.com/2014/06/caloptc3a9ryx-hc3a9morroc3afdal.jpg,http://tifaeris.wordpress.com/insectes/odonates/calopteryx-hemorroidal/,
10/06/2014 21:56:57,08/06/2014,Tifaeris,G12,,Trichoptères,Leptoceridae,Mystacides,Mystacides azureus/nigra,1,,https://tifaeris.files.wordpress.com/2014/06/mystacides-cf-azurea.jpg,http://tifaeris.wordpress.com/insectes/trichopteres/mystacides-azureusnigra/,
07/06/2014 22:28:50,01/06/2014,Tifaeris,F27,,Diptères,Sepsidae,Sepsis,-,1,,http://tifaeris.files.wordpress.com/2014/06/sepsidae-sepsis-sp.jpg,http://tifaeris.wordpress.com/insectes/dipteres/sepsidae-sp/,
07/06/2014 22:31:37,01/06/2014,Tifaeris,F27,,Lépidoptères,Geometridae,Ematurga,Phalène picotée (Ematurga atomaria),1,Mâle,http://tifaeris.files.wordpress.com/2013/09/phalc3a8ne-picotc3a9e1.jpg,http://tifaeris.wordpress.com/insectes/lepidopteres/heteroceres-de-nuit/phalene-picotee/,
07/06/2014 22:32:51,01/06/2014,Tifaeris,F27,,Lépidoptères,Geometridae,Stegania,Stéganie du peuplier (Stegania trimaculata),1,,http://tifaeris.files.wordpress.com/2013/09/stc3a9ganie-du-peuplier1.jpg,http://tifaeris.wordpress.com/insectes/lepidopteres/heteroceres-de-nuit/steganie-du-peuplier/,
07/06/2014 22:33:42,01/06/2014,Tifaeris,F27,,Hémiptères,Coreidae,Coriomeris,-,1,,http://tifaeris.files.wordpress.com/2014/06/coriomeris.jpg,http://tifaeris.wordpress.com/insectes/hemipteres/coriomeris-sp/,
07/06/2014 22:37:26,01/06/2014,Tifaeris,F27,,Lépidoptères,Pyralidae,Homoeosoma,Pyrale du plantain (Homoeosoma sinuella),1,,http://tifaeris.files.wordpress.com/2014/06/homoeosoma-sinuella.jpg,http://tifaeris.wordpress.com/insectes/lepidopteres/heteroceres-de-nuit/pyrale-du-plantain/,
07/06/2014 22:38:39,01/06/2014,Tifaeris,F27,,Araignées,Thomisidae,Runcinia,Thomise pépin de raisin (Runcinia grammica),1,,http://tifaeris.files.wordpress.com/2013/06/thomise-pc3a9pin-de-raisin-2.jpg,http://tifaeris.wordpress.com/arachnides-2/arachnides/thomise-pepin-de-raisin/,
07/06/2014 22:40:13,01/06/2014,Tifaeris,B21,,Lépidoptères,Crambidae,Crambus,Crambus pascuella/uliginosellus,1,,http://tifaeris.files.wordpress.com/2014/05/crambus-pascuella-uliginosellus.jpg,http://tifaeris.wordpress.com/insectes/lepidopteres/heteroceres-de-nuit/crambus-pascuella/,
07/06/2014 22:42:26,01/06/2014,Tifaeris,B21,,Coléoptères,Cleridae,Trichodes,Clairon des ruches (Trichodes alvearius),1,,http://tifaeris.files.wordpress.com/2014/06/clairon-des-ruches.jpg,http://tifaeris.wordpress.com/insectes/coleopteres/clairon-des-ruches/,
07/06/2014 22:44:46,01/06/2014,Tifaeris,B21,,Hémiptères,Alydidae,Camptopus,Camptope des genêts (Camptopus lateralis),1,,http://tifaeris.files.wordpress.com/2013/07/camptote-des-genc3aats.jpg,http://tifaeris.wordpress.com/insectes/hemipteres/camptote-des-genets/,
07/06/2014 22:47:02,01/06/2014,Tifaeris,B21,,Dictyoptères,Empusidae,Empusa,Empuse commune (Empusa pennata),1,,http://tifaeris.files.wordpress.com/2013/09/empuse-commune-10.jpg,http://tifaeris.wordpress.com/insectes/dictyopteres/empuse-commune/,
07/06/2014 22:48:37,01/06/2014,Tifaeris,B21,,Hémiptères,Cicadellidae,Cicadella,Cicadelle verte (Cicadella viridis),3,,http://tifaeris.files.wordpress.com/2014/06/cicadelle-verte.jpg,http://tifaeris.wordpress.com/insectes/hemipteres/cicadelle-verte/,
07/06/2014 22:50:59,01/06/2014,Tifaeris,B21,,Lépidoptères,Erebidae,Diacrisia,Bordure ensanglantée (Diacrisia sannio),1,Mâle,http://tifaeris.files.wordpress.com/2014/06/bordure-ensanglantc3a9e-2.jpg,http://tifaeris.wordpress.com/insectes/lepidopteres/heteroceres-de-nuit/bordure-ensanglantee/,
